"bedrock","zs","zb","depth","height","velocity:0","velocity:1","velocity:2","Points:0","Points:1","Points:2"
-392.67,0,0,283.43,70.857,907.6,1.4723,0,1.0719e+06,-248.01,0
-394.88,0,0,279.51,69.877,922.16,1.3659,0,1.0741e+06,-244.57,0
-397.17,0,0,275.75,68.936,936.67,1.2804,0,1.0763e+06,-241.28,0
-399.56,0,0,272.13,68.032,951.15,1.2026,0,1.0786e+06,-238.11,0
-402.03,0,0,268.64,67.161,965.62,1.1271,0,1.081e+06,-235.06,0
-404.61,0,0,265.29,66.322,980.08,1.0592,0,1.0834e+06,-232.13,0
-407.28,0,0,262.05,65.513,994.55,0.99541,0,1.086e+06,-229.29,0
-410.05,0,0,258.92,64.731,1009,0.93603,0,1.0887e+06,-226.56,0
-412.93,0,0,255.9,63.975,1023.6,0.88076,0,1.0915e+06,-223.91,0
-415.93,0,0,252.98,63.244,1038.1,0.82902,0,1.0943e+06,-221.35,0
-419.03,0,0,250.14,62.536,1052.8,0.78066,0,1.0973e+06,-218.88,0
-422.26,0,0,247.4,61.851,1067.4,0.73533,0,1.1004e+06,-216.48,0
-425.62,0,0,244.74,61.186,1082.2,0.69281,0,1.1037e+06,-214.15,0
-429.1,0,0,242.16,60.541,1097.1,0.65286,0,1.107e+06,-211.89,0
-432.72,0,0,239.66,59.915,1112,0.6153,0,1.1105e+06,-209.7,0
-436.48,0,0,237.23,59.308,1127.1,0.57994,0,1.1141e+06,-207.58,0
-440.38,0,0,234.87,58.718,1142.2,0.54662,0,1.1179e+06,-205.51,0
-444.43,0,0,232.58,58.144,1157.5,0.51519,0,1.1218e+06,-203.51,0
-448.64,0,0,230.35,57.587,1173,0.48552,0,1.1259e+06,-201.56,0
-453.02,0,0,228.18,57.045,1188.5,0.45749,0,1.1301e+06,-199.66,0
-457.56,0,0,226.07,56.519,1204.3,0.43098,0,1.1344e+06,-197.81,0
-462.28,0,0,224.02,56.006,1220.1,0.4059,0,1.139e+06,-196.02,0
-467.18,0,0,222.03,55.507,1236.2,0.38215,0,1.1437e+06,-194.28,0
-472.27,0,0,220.09,55.022,1252.4,0.35966,0,1.1486e+06,-192.58,0
-477.55,0,0,218.2,54.55,1268.9,0.33833,0,1.1537e+06,-190.93,0
-483.04,0,0,216.36,54.091,1285.5,0.3181,0,1.159e+06,-189.32,0
-488.75,0,0,214.58,53.644,1302.4,0.2989,0,1.1645e+06,-187.75,0
-494.67,0,0,212.84,53.209,1319.5,0.28067,0,1.1702e+06,-186.23,0
-500.82,0,0,211.14,52.786,1336.8,0.26336,0,1.1761e+06,-184.75,0
-507.21,0,0,209.5,52.374,1354.4,0.24691,0,1.1823e+06,-183.31,0
-513.85,0,0,207.89,51.973,1372.2,0.23127,0,1.1887e+06,-181.91,0
-520.74,0,0,206.33,51.583,1390.3,0.2164,0,1.1953e+06,-180.54,0
-527.9,0,0,204.82,51.204,1408.7,0.20225,0,1.2022e+06,-179.21,0
-535.34,0,0,203.34,50.835,1427.3,0.18879,0,1.2094e+06,-177.92,0
-543.06,0,0,201.91,50.477,1446.3,0.17598,0,1.2168e+06,-176.67,0
-551.08,0,0,200.51,50.128,1465.6,0.16379,0,1.2246e+06,-175.45,0
-559.42,0,0,199.16,49.789,1485.3,0.15218,0,1.2326e+06,-174.26,0
-568.07,0,0,197.84,49.46,1505.3,0.14113,0,1.2409e+06,-173.11,0
-577.06,0,0,196.56,49.14,1525.6,0.1306,0,1.2496e+06,-171.99,0
-586.4,0,0,195.32,48.83,1546.4,0.12057,0,1.2586e+06,-170.9,0
-596.09,0,0,194.11,48.528,1567.6,0.11102,0,1.2679e+06,-169.85,0
-606.17,0,0,192.94,48.236,1589.1,0.10192,0,1.2776e+06,-168.83,0
-616.63,0,0,191.81,47.953,1611.1,0.093252,0,1.2877e+06,-167.83,0
-627.49,0,0,190.71,47.678,1633.6,0.084995,0,1.2982e+06,-166.87,0
-638.78,0,0,189.65,47.411,1656.5,0.07713,0,1.309e+06,-165.94,0
-650.5,0,0,188.61,47.153,1680,0.069637,0,1.3203e+06,-165.04,0
-662.67,0,0,187.61,46.904,1703.9,0.062502,0,1.3321e+06,-164.16,0
-675.32,0,0,186.65,46.662,1728.4,0.055706,0,1.3442e+06,-163.32,0
-688.45,0,0,185.71,46.429,1753.4,0.049235,0,1.3569e+06,-162.5,0
-702.1,0,0,184.81,46.203,1779.1,0.043075,0,1.37e+06,-161.71,0
-716.26,0,0,183.94,45.985,1805.3,0.037211,0,1.3837e+06,-160.95,0
-730.98,0,0,183.1,45.775,1832.2,0.031631,0,1.3979e+06,-160.21,0
-746.27,0,0,182.29,45.572,1859.7,0.026322,0,1.4126e+06,-159.5,0
-762.14,0,0,181.51,45.377,1888,0.021273,0,1.4279e+06,-158.82,0
-778.63,0,0,180.75,45.189,1916.9,0.016473,0,1.4438e+06,-158.16,0
-795.76,0,0,180.03,45.007,1946.6,0.01191,0,1.4603e+06,-157.53,0
-813.55,0,0,179.33,44.833,1977.1,0.0075752,0,1.4774e+06,-156.92,0
-832.02,0,0,178.67,44.666,2008.4,0.0034585,0,1.4952e+06,-156.33,0
-851.21,0,0,178.02,44.506,2040.6,-0.00044922,0,1.5137e+06,-155.77,0
-871.15,0,0,177.41,44.352,2073.7,-0.0041569,0,1.5329e+06,-155.23,0
-891.85,0,0,176.82,44.205,2107.6,-0.0076728,0,1.5528e+06,-154.72,0
-913.35,0,0,176.25,44.064,2142.6,-0.011005,0,1.5736e+06,-154.22,0
-935.69,0,0,175.71,43.929,2178.6,-0.014162,0,1.5951e+06,-153.75,0
-958.88,0,0,175.2,43.8,2215.6,-0.01715,0,1.6174e+06,-153.3,0
-982.98,0,0,174.71,43.677,2253.7,-0.019977,0,1.6406e+06,-152.87,0
-1008,0,0,174.24,43.56,2293,-0.022649,0,1.6647e+06,-152.46,0
-1034,0,0,173.79,43.448,2333.5,-0.025175,0,1.6898e+06,-152.07,0
-1061,0,0,173.37,43.342,2375.2,-0.027556,0,1.7158e+06,-151.7,0
-1089,0,0,172.96,43.241,2418.2,-0.029803,0,1.7428e+06,-151.34,0
-1118.2,0,0,172.58,43.146,2462.6,-0.031984,0,1.7709e+06,-151.01,0
-1148.4,0,0,172.22,43.055,2508.4,-0.033565,0,1.8e+06,-150.69,0
720,0,0,2775.2,925.08,0,-0.063554,0,0,1645.1,0
677.37,0,0,2782.8,927.59,3.1261,-0.067659,0,41069,1605,0
636.33,0,0,2778.4,926.13,6.2368,-0.073791,0,80609,1562.5,0
596.81,0,0,2768.5,922.83,9.2748,-0.077683,0,1.1868e+05,1519.6,0
558.77,0,0,2755.1,918.35,12.209,-0.080856,0,1.5533e+05,1477.1,0
522.14,0,0,2738.4,912.79,15.108,-0.085048,0,1.9062e+05,1434.9,0
486.87,0,0,2719.5,906.51,17.925,-0.088924,0,2.246e+05,1393.4,0
452.92,0,0,2698.6,899.52,20.722,-0.093151,0,2.5731e+05,1352.4,0
420.22,0,0,2676.1,892.03,23.454,-0.097244,0,2.888e+05,1312.3,0
388.75,0,0,2652.1,884.04,26.173,-0.10163,0,3.1912e+05,1272.8,0
358.45,0,0,2627.1,875.71,28.842,-0.10588,0,3.4832e+05,1234.2,0
329.27,0,0,2601,867.01,31.503,-0.11044,0,3.7642e+05,1196.3,0
301.18,0,0,2574.2,858.05,34.126,-0.11487,0,4.0349e+05,1159.2,0
274.14,0,0,2546.5,848.83,36.743,-0.1196,0,4.2954e+05,1123,0
248.1,0,0,2518.3,839.42,39.334,-0.12423,0,4.5463e+05,1087.5,0
223.03,0,0,2489.5,829.82,41.922,-0.12915,0,4.7878e+05,1052.8,0
198.89,0,0,2460.2,820.07,44.492,-0.13401,0,5.0203e+05,1019,0
175.65,0,0,2430.6,810.19,47.061,-0.13914,0,5.2442e+05,985.84,0
153.28,0,0,2400.6,800.2,49.622,-0.14426,0,5.4597e+05,953.48,0
131.74,0,0,2370.4,790.12,52.185,-0.14964,0,5.6673e+05,921.86,0
111,0,0,2339.9,779.96,54.745,-0.15505,0,5.8671e+05,890.96,0
91.031,0,0,2309.2,769.74,57.311,-0.1607,0,6.0594e+05,860.77,0
71.806,0,0,2278.4,759.47,59.88,-0.16643,0,6.2446e+05,831.27,0
53.296,0,0,2247.5,749.16,62.46,-0.17239,0,6.423e+05,802.45,0
35.475,0,0,2216.4,738.82,65.048,-0.17848,0,6.5947e+05,774.29,0
18.318,0,0,2185.4,728.45,67.65,-0.1848,0,6.7599e+05,746.77,0
1.7983,0,0,2154.2,718.08,70.266,-0.19129,0,6.9191e+05,719.88,0
-14.106,0,0,2123.1,707.7,72.901,-0.19801,0,7.0723e+05,693.59,0
-29.419,0,0,2091.9,697.31,75.554,-0.20495,0,7.2198e+05,667.9,0
-44.162,0,0,2060.8,686.94,78.23,-0.21214,0,7.3619e+05,642.78,0
-58.356,0,0,2029.7,676.58,80.931,-0.21957,0,7.4986e+05,618.22,0
-72.022,0,0,1998.7,666.23,83.659,-0.22728,0,7.6303e+05,594.2,0
-85.18,0,0,1967.7,655.9,86.417,-0.23527,0,7.757e+05,570.72,0
-97.848,0,0,1936.8,645.59,89.208,-0.24357,0,7.8791e+05,547.74,0
-110.04,0,0,1905.9,635.31,92.034,-0.2522,0,7.9966e+05,525.26,0
-121.79,0,0,1875.2,625.05,94.899,-0.26118,0,8.1097e+05,503.27,0
-133.09,0,0,1844.5,614.83,97.805,-0.27052,0,8.2186e+05,481.74,0
-143.98,0,0,1813.9,604.64,100.76,-0.28026,0,8.3235e+05,460.66,0
-154.46,0,0,1783.4,594.48,103.75,-0.29043,0,8.4245e+05,440.02,0
-164.55,0,0,1753.1,584.36,106.81,-0.30104,0,8.5217e+05,419.81,0
-174.26,0,0,1722.8,574.27,109.91,-0.31214,0,8.6153e+05,400,0
-183.62,0,0,1692.6,564.21,113.08,-0.32375,0,8.7054e+05,380.6,0
-192.62,0,0,1662.6,554.2,116.31,-0.33592,0,8.7921e+05,361.57,0
-201.29,0,0,1632.6,544.21,119.6,-0.34869,0,8.8756e+05,342.92,0
-209.64,0,0,1602.8,534.27,122.97,-0.3621,0,8.9561e+05,324.63,0
-217.68,0,0,1573.1,524.35,126.42,-0.3762,0,9.0335e+05,306.68,0
-225.41,0,0,1543.4,514.47,129.96,-0.39104,0,9.108e+05,289.06,0
-232.86,0,0,1513.9,504.62,133.58,-0.40669,0,9.1798e+05,271.76,0
-240.04,0,0,1484.4,494.81,137.3,-0.42322,0,9.2489e+05,254.77,0
-246.94,0,0,1455,485.01,141.12,-0.4407,0,9.3154e+05,238.07,0
-253.59,0,0,1425.8,475.25,145.06,-0.4592,0,9.3795e+05,221.66,0
-259.99,0,0,1396.5,465.51,149.11,-0.47883,0,9.4412e+05,205.52,0
-266.16,0,0,1367.4,455.79,153.3,-0.49969,0,9.5005e+05,189.63,0
-272.09,0,0,1338.3,446.09,157.62,-0.5219,0,9.5577e+05,174,0
-277.8,0,0,1309.2,436.4,162.1,-0.54558,0,9.6127e+05,158.59,0
-283.3,0,0,1280.1,426.72,166.74,-0.5709,0,9.6657e+05,143.41,0
-288.6,0,0,1251.1,417.04,171.57,-0.59801,0,9.7167e+05,128.44,0
-293.7,0,0,1222.1,407.37,176.58,-0.62713,0,9.7659e+05,113.67,0
-298.61,0,0,1193.1,397.68,181.81,-0.65846,0,9.8132e+05,99.078,0
-303.33,0,0,1164,387.99,187.27,-0.69229,0,9.8587e+05,84.658,0
-307.88,0,0,1134.8,378.28,192.99,-0.72888,0,9.9025e+05,70.396,0
-312.26,0,0,1105.6,368.54,198.99,-0.76866,0,9.9447e+05,56.275,0
-316.48,0,0,1076.3,358.76,205.3,-0.81195,0,9.9854e+05,42.282,0
-320.54,0,0,1046.8,348.94,211.97,-0.85939,0,1.0024e+06,28.401,0
-324.45,0,0,1017.2,339.07,219.02,-0.91135,0,1.0062e+06,14.615,0
-328.22,0,0,987.37,329.12,226.51,-0.9689,0,1.0098e+06,0.90445,0
-331.84,0,0,957.28,319.09,234.5,-1.0324,0,1.0133e+06,-12.747,0
-335.33,0,0,926.9,308.97,243.04,-1.1037,0,1.0167e+06,-26.366,0
-338.69,0,0,896.17,298.72,252.24,-1.1828,0,1.0199e+06,-39.969,0
-341.93,0,0,865,288.33,262.18,-1.2738,0,1.023e+06,-53.592,0
-345.04,0,0,833.36,277.79,273,-1.3749,0,1.0261e+06,-67.253,0
-348.04,0,0,801.1,267.03,284.83,-1.4953,0,1.0289e+06,-81.006,0
-350.93,0,0,768.19,256.06,297.92,-1.6281,0,1.0317e+06,-94.864,0
-353.7,0,0,734.36,244.79,312.43,-1.7963,0,1.0344e+06,-108.92,0
-356.38,0,0,699.66,233.22,328.88,-1.9769,0,1.037e+06,-123.16,0
-358.96,0,0,663.53,221.18,347.45,-2.2309,0,1.0395e+06,-137.78,0
-361.44,0,0,626.25,208.75,369.29,-2.4868,0,1.0418e+06,-152.69,0
-363.83,0,0,586.58,195.53,394.53,-2.9156,0,1.0441e+06,-168.3,0
-366.13,0,0,545.39,181.8,426.15,-3.308,0,1.0464e+06,-184.33,0
-368.34,0,0,499.74,166.58,463.89,-4.1312,0,1.0485e+06,-201.76,0
-370.47,0,0,451.5,150.5,516.41,-4.7936,0,1.0506e+06,-219.97,0
-370.57,0,0,448.98,149.66,519.43,-5.0002,0,1.0507e+06,-220.91,0
-370.68,0,0,446.33,148.78,522.36,-5.2263,0,1.0508e+06,-221.9,0
-370.78,0,0,443.6,147.87,525.59,-5.3361,0,1.0509e+06,-222.92,0
-370.89,0,0,440.81,146.94,528.83,-5.4844,0,1.051e+06,-223.95,0
-370.99,0,0,438,146,532.26,-5.5817,0,1.0511e+06,-224.99,0
-371.09,0,0,435.18,145.06,535.74,-5.6903,0,1.0512e+06,-226.03,0
-371.2,0,0,432.35,144.12,539.33,-5.7683,0,1.0513e+06,-227.08,0
-371.3,0,0,429.51,143.17,542.96,-5.8436,0,1.0514e+06,-228.13,0
-371.41,0,0,426.67,142.22,546.67,-5.9019,0,1.0515e+06,-229.18,0
-371.51,0,0,423.83,141.28,550.42,-5.9592,0,1.0516e+06,-230.23,0
-371.61,0,0,420.98,140.33,554.22,-6.0131,0,1.0517e+06,-231.29,0
-371.72,0,0,418.11,139.37,558.08,-6.0719,0,1.0518e+06,-232.35,0
-371.82,0,0,415.23,138.41,562.01,-6.1354,0,1.0519e+06,-233.41,0
-371.92,0,0,412.32,137.44,566.01,-6.2069,0,1.052e+06,-234.48,0
-372.03,0,0,409.4,136.47,570.1,-6.2858,0,1.0521e+06,-235.56,0
-372.13,0,0,406.45,135.48,574.28,-6.3726,0,1.0522e+06,-236.65,0
-372.24,0,0,403.47,134.49,578.55,-6.4666,0,1.0523e+06,-237.74,0
-372.34,0,0,400.47,133.49,582.93,-6.567,0,1.0524e+06,-238.85,0
-372.44,0,0,397.43,132.48,587.41,-6.6731,0,1.0525e+06,-239.97,0
-372.55,0,0,394.37,131.46,592.01,-6.7839,0,1.0526e+06,-241.09,0
-372.65,0,0,391.27,130.42,596.73,-6.8991,0,1.0527e+06,-242.23,0
-372.75,0,0,388.14,129.38,601.58,-7.0167,0,1.0528e+06,-243.37,0
-372.86,0,0,384.97,128.32,606.55,-7.1382,0,1.0529e+06,-244.53,0
-372.96,0,0,381.77,127.26,611.67,-7.2597,0,1.053e+06,-245.71,0
-373.07,0,0,378.53,126.18,616.91,-7.3866,0,1.0531e+06,-246.89,0
-373.17,0,0,375.25,125.08,622.32,-7.5115,0,1.0532e+06,-248.09,0
-373.27,0,0,371.93,123.98,627.84,-7.6512,0,1.0533e+06,-249.3,0
-373.38,0,0,368.56,122.85,633.6,-7.7915,0,1.0534e+06,-250.52,0
-373.48,0,0,365.14,121.71,639.45,-7.9803,0,1.0535e+06,-251.77,0
-373.58,0,0,361.67,120.56,645.66,-8.1855,0,1.0536e+06,-253.03,0
-373.69,0,0,358.14,119.38,651.96,-8.5302,0,1.0537e+06,-254.31,0
-373.79,0,0,354.56,118.19,658.92,-8.9098,0,1.0538e+06,-255.61,0
-373.9,0,0,350.9,116.97,665.94,-9.5953,0,1.0539e+06,-256.93,0
-374,0,0,347.22,115.74,674.15,-10.211,0,1.054e+06,-258.26,0
-374.1,0,0,343.52,114.51,682.24,-11.349,0,1.0541e+06,-259.6,0
-374.21,0,0,339.9,113.3,692.26,-11.882,0,1.0542e+06,-260.91,0
-374.31,0,0,336.43,112.14,701.24,-13.396,0,1.0543e+06,-262.17,0
-374.42,0,0,333.26,111.09,712.03,-13.024,0,1.0544e+06,-263.33,0
-374.52,0,0,330.41,110.14,717.86,-13.529,0,1.0545e+06,-264.38,0
-374.62,0,0,326.47,108.82,723.71,-5.6668,0,1.0546e+06,-265.8,0
-376.14,0,0,308.51,102.84,774.93,-0.10529,0,1.056e+06,-270.95,0
-377.71,0,0,302.49,100.83,784.8,6.5421,0,1.0575e+06,-262.71,0
-379.34,0,0,297.11,99.037,802.23,0.84561,0,1.0591e+06,-256.4,0
-381.03,0,0,291.6,97.201,818.41,1.9714,0,1.0607e+06,-253.24,0
-382.79,0,0,286.82,95.607,833.31,2.3136,0,1.0624e+06,-248.51,0
-384.62,0,0,282.17,94.055,848.47,1.5489,0,1.0642e+06,-244.47,0
-386.52,0,0,277.75,92.585,863.48,1.6999,0,1.066e+06,-240.78,0
-388.49,0,0,273.56,91.187,878.24,1.5554,0,1.0679e+06,-237.07,0
-390.54,0,0,269.55,89.85,892.97,1.4097,0,1.0699e+06,-233.61,0
-392.67,0,0,265.72,88.572,907.6,1.3487,0,1.0719e+06,-230.29,0
-394.88,0,0,262.04,87.347,922.16,1.2488,0,1.0741e+06,-227.1,0
-397.17,0,0,258.51,86.17,936.67,1.1696,0,1.0763e+06,-224.04,0
-399.56,0,0,255.12,85.04,951.15,1.0975,0,1.0786e+06,-221.1,0
-402.03,0,0,251.85,83.951,965.62,1.0273,0,1.081e+06,-218.27,0
-404.61,0,0,248.71,82.903,980.08,0.9643,0,1.0834e+06,-215.55,0
-407.28,0,0,245.67,81.891,994.55,0.90503,0,1.086e+06,-212.92,0
-410.05,0,0,242.74,80.913,1009,0.84988,0,1.0887e+06,-210.37,0
-412.93,0,0,239.91,79.969,1023.6,0.79856,0,1.0915e+06,-207.92,0
-415.93,0,0,237.16,79.055,1038.1,0.75052,0,1.0943e+06,-205.54,0
-419.03,0,0,234.51,78.17,1052.8,0.70561,0,1.0973e+06,-203.24,0
-422.26,0,0,231.94,77.313,1067.4,0.66352,0,1.1004e+06,-201.01,0
-425.62,0,0,229.45,76.482,1082.2,0.62403,0,1.1037e+06,-198.85,0
-429.1,0,0,227.03,75.676,1097.1,0.58695,0,1.107e+06,-196.76,0
-432.72,0,0,224.68,74.894,1112,0.55207,0,1.1105e+06,-194.73,0
-436.48,0,0,222.4,74.135,1127.1,0.51923,0,1.1141e+06,-192.75,0
-440.38,0,0,220.19,73.397,1142.2,0.48829,0,1.1179e+06,-190.83,0
-444.43,0,0,218.04,72.681,1157.5,0.4591,0,1.1218e+06,-188.97,0
-448.64,0,0,215.95,71.984,1173,0.43155,0,1.1259e+06,-187.16,0
-453.02,0,0,213.92,71.307,1188.5,0.40552,0,1.1301e+06,-185.4,0
-457.56,0,0,211.94,70.648,1204.3,0.38091,0,1.1344e+06,-183.69,0
-462.28,0,0,210.02,70.008,1220.1,0.35762,0,1.139e+06,-182.02,0
-467.18,0,0,208.15,69.384,1236.2,0.33557,0,1.1437e+06,-180.4,0
-472.27,0,0,206.33,68.778,1252.4,0.31468,0,1.1486e+06,-178.82,0
-477.55,0,0,204.56,68.188,1268.9,0.29488,0,1.1537e+06,-177.29,0
-483.04,0,0,202.84,67.614,1285.5,0.27609,0,1.159e+06,-175.8,0
-488.75,0,0,201.17,67.055,1302.4,0.25826,0,1.1645e+06,-174.34,0
-494.67,0,0,199.53,66.511,1319.5,0.24134,0,1.1702e+06,-172.93,0
-500.82,0,0,197.95,65.982,1336.8,0.22526,0,1.1761e+06,-171.55,0
-507.21,0,0,196.4,65.467,1354.4,0.20998,0,1.1823e+06,-170.22,0
-513.85,0,0,194.9,64.966,1372.2,0.19546,0,1.1887e+06,-168.91,0
-520.74,0,0,193.44,64.479,1390.3,0.18165,0,1.1953e+06,-167.65,0
-527.9,0,0,192.02,64.005,1408.7,0.16852,0,1.2022e+06,-166.41,0
-535.34,0,0,190.63,63.544,1427.3,0.15602,0,1.2094e+06,-165.21,0
-543.06,0,0,189.29,63.096,1446.3,0.14413,0,1.2168e+06,-164.05,0
-551.08,0,0,187.98,62.66,1465.6,0.1328,0,1.2246e+06,-162.92,0
-559.42,0,0,186.71,62.236,1485.3,0.12202,0,1.2326e+06,-161.81,0
-568.07,0,0,185.48,61.825,1505.3,0.11176,0,1.2409e+06,-160.75,0
-577.06,0,0,184.28,61.425,1525.6,0.10198,0,1.2496e+06,-159.71,0
-586.4,0,0,183.11,61.037,1546.4,0.092673,0,1.2586e+06,-158.7,0
-596.09,0,0,181.98,60.661,1567.6,0.083803,0,1.2679e+06,-157.72,0
-606.17,0,0,180.89,60.295,1589.1,0.075354,0,1.2776e+06,-156.77,0
-616.63,0,0,179.82,59.941,1611.1,0.067306,0,1.2877e+06,-155.85,0
-627.49,0,0,178.79,59.597,1633.6,0.059638,0,1.2982e+06,-154.95,0
-638.78,0,0,177.79,59.264,1656.5,0.052335,0,1.309e+06,-154.09,0
-650.5,0,0,176.83,58.942,1680,0.045378,0,1.3203e+06,-153.25,0
-662.67,0,0,175.89,58.63,1703.9,0.038751,0,1.3321e+06,-152.44,0
-675.32,0,0,174.98,58.328,1728.4,0.032441,0,1.3442e+06,-151.65,0
-688.45,0,0,174.11,58.036,1753.4,0.026432,0,1.3569e+06,-150.89,0
-702.1,0,0,173.26,57.754,1779.1,0.020712,0,1.37e+06,-150.16,0
-716.26,0,0,172.44,57.481,1805.3,0.015267,0,1.3837e+06,-149.45,0
-730.98,0,0,171.66,57.219,1832.2,0.010086,0,1.3979e+06,-148.77,0
-746.27,0,0,170.9,56.965,1859.7,0.0051562,0,1.4126e+06,-148.11,0
-762.14,0,0,170.16,56.721,1888,0.00046787,0,1.4279e+06,-147.47,0
-778.63,0,0,169.46,56.486,1916.9,-0.0039897,0,1.4438e+06,-146.86,0
-795.76,0,0,168.78,56.259,1946.6,-0.0082264,0,1.4603e+06,-146.27,0
-813.55,0,0,168.13,56.042,1977.1,-0.012252,0,1.4774e+06,-145.71,0
-832.02,0,0,167.5,55.833,2008.4,-0.016074,0,1.4952e+06,-145.17,0
-851.21,0,0,166.9,55.632,2040.6,-0.019703,0,1.5137e+06,-144.64,0
-871.15,0,0,166.32,55.44,2073.7,-0.023146,0,1.5329e+06,-144.14,0
-891.85,0,0,165.77,55.256,2107.6,-0.02641,0,1.5528e+06,-143.66,0
-913.35,0,0,165.24,55.079,2142.6,-0.029505,0,1.5736e+06,-143.21,0
-935.69,0,0,164.73,54.911,2178.6,-0.032436,0,1.5951e+06,-142.77,0
-958.88,0,0,164.25,54.75,2215.6,-0.035211,0,1.6174e+06,-142.35,0
-982.98,0,0,163.79,54.596,2253.7,-0.037836,0,1.6406e+06,-141.95,0
-1008,0,0,163.35,54.45,2293,-0.040317,0,1.6647e+06,-141.57,0
-1034,0,0,162.93,54.31,2333.5,-0.042662,0,1.6898e+06,-141.21,0
-1061,0,0,162.53,54.177,2375.2,-0.044872,0,1.7158e+06,-140.86,0
-1089,0,0,162.15,54.051,2418.2,-0.046962,0,1.7428e+06,-140.53,0
-1118.2,0,0,161.8,53.932,2462.6,-0.048982,0,1.7709e+06,-140.22,0
-1148.4,0,0,161.46,53.819,2508.4,-0.050458,0,1.8e+06,-139.93,0
720,0,0,2590.2,1110.1,0,-0.07772,0,0,1830.1,0
677.37,0,0,2597.3,1113.1,3.2118,-0.082275,0,41069,1790.5,0
636.33,0,0,2593.2,1111.4,6.3973,-0.088879,0,80609,1747.7,0
596.81,0,0,2583.9,1107.4,9.496,-0.092815,0,1.1868e+05,1704.2,0
558.77,0,0,2571.4,1102,12.495,-0.096269,0,1.5533e+05,1660.8,0
522.14,0,0,2555.8,1095.4,15.457,-0.10071,0,1.9062e+05,1617.5,0
486.87,0,0,2538.2,1087.8,18.335,-0.10487,0,2.246e+05,1574.7,0
452.92,0,0,2518.7,1079.4,21.192,-0.10943,0,2.5731e+05,1532.3,0
420.22,0,0,2497.7,1070.4,23.982,-0.11384,0,2.888e+05,1490.7,0
388.75,0,0,2475.3,1060.9,26.757,-0.1186,0,3.1912e+05,1449.6,0
358.45,0,0,2452,1050.8,29.481,-0.12321,0,3.4832e+05,1409.3,0
329.27,0,0,2427.6,1040.4,32.194,-0.12819,0,3.7642e+05,1369.7,0
301.18,0,0,2402.5,1029.7,34.868,-0.13302,0,4.0349e+05,1330.8,0
274.14,0,0,2376.7,1018.6,37.535,-0.13821,0,4.2954e+05,1292.7,0
248.1,0,0,2350.4,1007.3,40.174,-0.14328,0,4.5463e+05,1255.4,0
223.03,0,0,2323.5,995.78,42.808,-0.1487,0,4.7878e+05,1218.8,0
198.89,0,0,2296.2,984.09,45.423,-0.15406,0,5.0203e+05,1183,0
175.65,0,0,2268.5,972.23,48.037,-0.15974,0,5.2442e+05,1147.9,0
153.28,0,0,2240.6,960.24,50.64,-0.1654,0,5.4597e+05,1113.5,0
131.74,0,0,2212.3,948.14,53.244,-0.17137,0,5.6673e+05,1079.9,0
111,0,0,2183.9,935.96,55.845,-0.17738,0,5.8671e+05,1047,0
91.031,0,0,2155.3,923.69,58.45,-0.18368,0,6.0594e+05,1014.7,0
71.806,0,0,2126.5,911.36,61.058,-0.19007,0,6.2446e+05,983.17,0
53.296,0,0,2097.6,898.99,63.674,-0.19674,0,6.423e+05,952.28,0
35.475,0,0,2068.7,886.58,66.298,-0.20355,0,6.5947e+05,922.05,0
18.318,0,0,2039.7,874.14,68.935,-0.21064,0,6.7599e+05,892.46,0
1.7983,0,0,2010.6,861.69,71.585,-0.21793,0,6.9191e+05,863.49,0
-14.106,0,0,1981.5,849.23,74.252,-0.2255,0,7.0723e+05,835.13,0
-29.419,0,0,1952.5,836.78,76.938,-0.23331,0,7.2198e+05,807.36,0
-44.162,0,0,1923.4,824.33,79.645,-0.24143,0,7.3619e+05,780.17,0
-58.356,0,0,1894.4,811.89,82.376,-0.24983,0,7.4986e+05,753.53,0
-72.022,0,0,1865.4,799.47,85.134,-0.25856,0,7.6303e+05,727.45,0
-85.18,0,0,1836.5,787.08,87.921,-0.26763,0,7.757e+05,701.9,0
-97.848,0,0,1807.6,774.71,90.739,-0.27706,0,7.8791e+05,676.86,0
-110.04,0,0,1778.9,762.37,93.593,-0.28687,0,7.9966e+05,652.32,0
-121.79,0,0,1750.2,750.06,96.484,-0.29709,0,8.1097e+05,628.28,0
-133.09,0,0,1721.5,737.8,99.416,-0.30774,0,8.2186e+05,604.7,0
-143.98,0,0,1693,725.57,102.39,-0.31886,0,8.3235e+05,581.59,0
-154.46,0,0,1664.5,713.38,105.42,-0.33048,0,8.4245e+05,558.92,0
-164.55,0,0,1636.2,701.23,108.49,-0.34263,0,8.5217e+05,536.68,0
-174.26,0,0,1607.9,689.12,111.62,-0.35535,0,8.6153e+05,514.86,0
-183.62,0,0,1579.8,677.06,114.81,-0.36868,0,8.7054e+05,493.44,0
-192.62,0,0,1551.7,665.04,118.06,-0.38266,0,8.7921e+05,472.41,0
-201.29,0,0,1523.8,653.06,121.38,-0.39734,0,8.8756e+05,451.76,0
-209.64,0,0,1495.9,641.12,124.77,-0.41278,0,8.9561e+05,431.48,0
-217.68,0,0,1468.2,629.22,128.24,-0.42903,0,9.0335e+05,411.55,0
-225.41,0,0,1440.5,617.37,131.79,-0.44616,0,9.108e+05,391.95,0
